filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec,split
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_M033.wav,iemocap,Ses02_M,male,neutral,neutral,,,2.2399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_M034.wav,iemocap,Ses02_M,male,neutral,neutral,,,4.7799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F007.wav,iemocap,Ses02_F,female,neutral,neutral,,,4.5,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F011.wav,iemocap,Ses02_F,female,neutral,neutral,,,4.1199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F012.wav,iemocap,Ses02_F,female,neutral,neutral,,,2.79,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F013.wav,iemocap,Ses02_F,female,anger,angry,,,2.0799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F014.wav,iemocap,Ses02_F,female,anger,angry,,,1.14,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F016.wav,iemocap,Ses02_F,female,excited,happy,,,5.2599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F017.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.74,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F018.wav,iemocap,Ses02_F,female,anger,angry,,,2.1,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F019.wav,iemocap,Ses02_F,female,frustration,frustration,,,3.05,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F020.wav,iemocap,Ses02_F,female,anger,angry,,,2.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F022.wav,iemocap,Ses02_F,female,frustration,frustration,,,5.86,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F024.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.7699375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F025.wav,iemocap,Ses02_F,female,anger,angry,,,1.86,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F026.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.6399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F028.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.8199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F029.wav,iemocap,Ses02_F,female,anger,angry,,,1.8399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F030.wav,iemocap,Ses02_F,female,frustration,frustration,,,3.7799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F031.wav,iemocap,Ses02_F,female,anger,angry,,,1.49,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F032.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F034.wav,iemocap,Ses02_F,female,anger,angry,,,2.27,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F035.wav,iemocap,Ses02_F,female,anger,angry,,,4.6299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F036.wav,iemocap,Ses02_F,female,anger,angry,,,4.0599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F037.wav,iemocap,Ses02_F,female,anger,angry,,,2.4099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F038.wav,iemocap,Ses02_F,female,anger,angry,,,5.5299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F039.wav,iemocap,Ses02_F,female,anger,angry,,,6.33,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F040.wav,iemocap,Ses02_F,female,anger,angry,,,4.14,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F041.wav,iemocap,Ses02_F,female,anger,angry,,,1.9599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F042.wav,iemocap,Ses02_F,female,anger,angry,,,4.5799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_F043.wav,iemocap,Ses02_F,female,anger,angry,,,10.87,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M000.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.66,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M001.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M006.wav,iemocap,Ses02_M,male,anger,angry,,,1.17,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M007.wav,iemocap,Ses02_M,male,anger,angry,,,2.09,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M009.wav,iemocap,Ses02_M,male,neutral,neutral,,,4.15,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M011.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.4399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M012.wav,iemocap,Ses02_M,male,frustration,frustration,,,6.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M013.wav,iemocap,Ses02_M,male,anger,angry,,,4.8399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M015.wav,iemocap,Ses02_M,male,frustration,frustration,,,0.9599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M019.wav,iemocap,Ses02_M,male,frustration,frustration,,,1.3799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M021.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.73,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M022.wav,iemocap,Ses02_M,male,frustration,frustration,,,4.0199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M023.wav,iemocap,Ses02_M,male,frustration,frustration,,,1.4799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M027.wav,iemocap,Ses02_M,male,anger,angry,,,2.31,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M028.wav,iemocap,Ses02_M,male,frustration,frustration,,,8.0099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M029.wav,iemocap,Ses02_M,male,frustration,frustration,,,5.31,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M030.wav,iemocap,Ses02_M,male,anger,angry,,,4.2199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M033.wav,iemocap,Ses02_M,male,frustration,frustration,,,3.4,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M034.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.6399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M035.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.66,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M036.wav,iemocap,Ses02_M,male,anger,angry,,,2.1099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M037.wav,iemocap,Ses02_M,male,anger,angry,,,2.7099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M038.wav,iemocap,Ses02_M,male,anger,angry,,,1.25,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M039.wav,iemocap,Ses02_M,male,anger,angry,,,2.1899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M040.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.1299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M041.wav,iemocap,Ses02_M,male,anger,angry,,,6.8299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M042.wav,iemocap,Ses02_M,male,anger,angry,,,1.99,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M043.wav,iemocap,Ses02_M,male,anger,angry,,,1.49,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M044.wav,iemocap,Ses02_M,male,anger,angry,,,1.93,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M045.wav,iemocap,Ses02_M,male,anger,angry,,,1.79,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M046.wav,iemocap,Ses02_M,male,anger,angry,,,2.85,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_2\Ses02F_script03_2_M047.wav,iemocap,Ses02_M,male,anger,angry,,,4.15,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F000.wav,iemocap,Ses02_F,female,neutral,neutral,,,2.0379375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F001.wav,iemocap,Ses02_F,female,neutral,neutral,,,1.2403125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F002.wav,iemocap,Ses02_F,female,neutral,neutral,,,3.074125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F003.wav,iemocap,Ses02_F,female,neutral,neutral,,,6.918625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F004.wav,iemocap,Ses02_F,female,neutral,neutral,,,1.6419375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F005.wav,iemocap,Ses02_F,female,neutral,neutral,,,6.8486875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F006.wav,iemocap,Ses02_F,female,neutral,neutral,,,5.2155625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F007.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.8199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F008.wav,iemocap,Ses02_F,female,frustration,frustration,,,3.37,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F009.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.4191875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F010.wav,iemocap,Ses02_F,female,frustration,frustration,,,5.274625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F011.wav,iemocap,Ses02_F,female,frustration,frustration,,,3.363125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F012.wav,iemocap,Ses02_F,female,frustration,frustration,,,6.109125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F013.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.1924375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F014.wav,iemocap,Ses02_F,female,frustration,frustration,,,3.9955625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F015.wav,iemocap,Ses02_F,female,neutral,neutral,,,1.4148125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F016.wav,iemocap,Ses02_F,female,neutral,neutral,,,1.3486875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F017.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.209,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F018.wav,iemocap,Ses02_F,female,frustration,frustration,,,2.2051875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F019.wav,iemocap,Ses02_F,female,frustration,frustration,,,2.9911875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F020.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.549875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F021.wav,iemocap,Ses02_F,female,frustration,frustration,,,1.5065,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F022.wav,iemocap,Ses02_F,female,frustration,frustration,,,4.6505625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F023.wav,iemocap,Ses02_F,female,frustration,frustration,,,5.274625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F024.wav,iemocap,Ses02_F,female,frustration,frustration,,,2.5415625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M000.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.9409375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M001.wav,iemocap,Ses02_M,male,neutral,neutral,,,2.66,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M002.wav,iemocap,Ses02_M,male,neutral,neutral,,,2.282375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M003.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.295375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M004.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.6361875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M005.wav,iemocap,Ses02_M,male,neutral,neutral,,,3.06725,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M006.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.332,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M007.wav,iemocap,Ses02_M,male,anger,angry,,,8.1958125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M008.wav,iemocap,Ses02_M,male,anger,angry,,,2.09,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M009.wav,iemocap,Ses02_M,male,anger,angry,,,6.763,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M010.wav,iemocap,Ses02_M,male,anger,angry,,,6.6429375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M011.wav,iemocap,Ses02_M,male,anger,angry,,,2.04475,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M012.wav,iemocap,Ses02_M,male,frustration,frustration,,,7.18325,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M013.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.7291875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M014.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.379875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M015.wav,iemocap,Ses02_M,male,frustration,frustration,,,4.710625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M017.wav,iemocap,Ses02_M,male,frustration,frustration,,,3.275,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M018.wav,iemocap,Ses02_M,male,anger,angry,,,6.8994375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M019.wav,iemocap,Ses02_M,male,anger,angry,,,8.2959375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M020.wav,iemocap,Ses02_M,male,frustration,frustration,,,3.3841875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M021.wav,iemocap,Ses02_M,male,frustration,frustration,,,2.0305,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M022.wav,iemocap,Ses02_M,male,frustration,frustration,,,1.7248125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F000.wav,iemocap,Ses02_F,female,sadness,sad,,,2.055375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F001.wav,iemocap,Ses02_F,female,sadness,sad,,,7.8074375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F002.wav,iemocap,Ses02_F,female,sadness,sad,,,2.8360625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F003.wav,iemocap,Ses02_F,female,sadness,sad,,,1.33425,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F004.wav,iemocap,Ses02_F,female,sadness,sad,,,3.8634375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F005.wav,iemocap,Ses02_F,female,sadness,sad,,,1.5618125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_F006.wav,iemocap,Ses02_F,female,sadness,sad,,,1.45375,train
